"model_id","target_end_date","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"FluSight-baseline",2024-12-28,321.611655518395,375.899038461538,0.0144230769230769,0.225961538461538,1.27642471381312,1,1.17169973661264,1
"FluSight-baseline",2025-01-04,395.043752090301,449.509615384615,0.0288461538461538,0.100961538461538,1.22367659412643,1,1.11310851809618,1
"FluSight-ensemble",2024-11-30,25.2513377926421,33.2692307692308,0.538461538461538,0.923076923076923,0.839817493037084,0.775564878517643,0.869345125000474,0.783814550163336
"FluSight-ensemble",2024-12-07,31.2986580267559,46.0576923076923,0.403846153846154,0.913461538461538,0.826080485902691,0.728430129460107,0.883004122427155,0.755144265390172
"FluSight-ensemble",2024-12-14,46.0670958751394,71.9551282051282,0.198717948717949,0.737179487179487,0.841144999164068,0.70330000679001,0.931250464490607,0.741452565362293
"FluSight-ensemble",2024-12-21,112.124529682274,154.086538461538,0.144230769230769,0.514423076923077,0.992909475158768,0.7702883053688,1.00262811502839,0.808016777824556
"FluSight-ensemble",2024-12-28,268.650719063545,331.052884615385,0.0144230769230769,0.182692307692308,1.06231045131472,0.832254687502279,1.03077470307738,0.879725983430982
"FluSight-ensemble",2025-01-04,331.271935618729,408.865384615385,0.0673076923076923,0.235576923076923,1.01667297845828,0.830834702026867,1.01384677825994,0.910824741503182
"FluSight-lop_norm",2024-11-30,23.5880016722408,33.9038461538462,0.615384615384615,0.980769230769231,0.799532001404129,0.738361542455486,0.884960397356515,0.797893512965851
"FluSight-lop_norm",2024-12-07,30.2408277591973,48.0865384615385,0.490384615384615,0.971153846153846,0.805830368773319,0.710573763532262,0.923172391622628,0.789496130079357
"FluSight-lop_norm",2024-12-14,44.3027926421405,75.3589743589744,0.301282051282051,0.974358974358974,0.812558544707953,0.679398237614578,0.975108902691407,0.776372227426091
