"model_id","location","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"CEPH-Rtrend_fluH","41",194.474782608696,228.666666666667,0,0.333333333333333,1.3036299779449,1.66660468747658,1.21225858820277,2.14708190042658
"CEPH-Rtrend_fluH","42",714.075507246377,801,0,0,1.0765493276634,0.913530306810301,0.968037804137284,0.925267764005618
"CEPH-Rtrend_fluH","44",28.2114492753623,36,0,0,0.965726848957673,0.716521832983936,0.930148426646557,0.789120841211824
"CEPH-Rtrend_fluH","45",95.4972463768116,151.333333333333,0,0.666666666666667,0.675592197718465,0.468643735271671,0.766465865629062,0.629324735203096
"CEPH-Rtrend_fluH","46",13.113768115942,17.3333333333333,0,0.333333333333333,1.3362881802018,1.287809973937,Inf,NA
"CEPH-Rtrend_fluH","47",315.453768115942,386.666666666667,0,0,0.902942258967525,0.723794176406076,0.862382467925574,0.80688981854558
"CEPH-Rtrend_fluH","48",423.855942028986,593,0,0.666666666666667,0.709086556525457,0.539401402917454,0.778574537103604,0.643232949443357
"CEPH-Rtrend_fluH","49",140.46231884058,160.333333333333,0,0,1.05253739365837,0.843953838675498,0.938226673825271,0.91683995999028
"CEPH-Rtrend_fluH","50",6.66173913043478,10,0,0.666666666666667,0.682755379481981,0.528156438474233,0.722819069917211,0.591294070410861
"CEPH-Rtrend_fluH","51",140.854927536232,191.666666666667,0,0,0.815575512765707,0.554186235137228,0.796792345802588,0.637566466105517
"CEPH-Rtrend_fluH","53",76.4942028985507,104.333333333333,0.333333333333333,0.666666666666667,0.814777916912601,1.01387264959526,0.772266264570081,0.989986689426416
"CEPH-Rtrend_fluH","54",36.0072463768116,56.6666666666667,0,0.333333333333333,0.634165856864084,0.488913804909534,0.712202102278312,0.604695413297536
"CEPH-Rtrend_fluH","55",108.790724637681,136,0,0,0.963787662447532,0.679610867975568,0.886312506650717,0.708448629971862
"CEPH-Rtrend_fluH","56",52.5002898550725,60.6666666666667,0.333333333333333,0.333333333333333,0.680406348902865,0.6634568041974,0.626434891201018,0.643675748526035
"CEPH-Rtrend_fluH","72",658.347246376812,709.333333333333,0,0,1.0911265405981,0.977331493205309,1.0448640316972,1.01004147006367
"CMU-TimeSeries","01",114.609106465737,174.838690750239,0.333333333333333,1,0.847410433266883,1.17636986682644,0.906995110770171,1.45106905407451
"CMU-TimeSeries","02",18.5840911610713,25.9745574622587,0.333333333333333,0.666666666666667,0.913291955630802,0.775775950112476,0.967578598376962,0.908707220761446
"CMU-TimeSeries","04",1414.96133477298,1617.17259827093,0,0.333333333333333,1.04413713300422,0.978469440360568,1.08473784272446,1.09951496651366
"CMU-TimeSeries","05",46.4140039567929,88.5113419722582,0,1,0.879842380649503,0.626296236700251,1.12782584757034,0.87890867002098
"CMU-TimeSeries","06",559.746924328021,842.742457931537,0.333333333333333,1,0.994525331450348,0.900283182916369,1.10267481371245,1.03872418334392
"CMU-TimeSeries","08",185.582401626001,274.736557189184,0,0.333333333333333,0.81186852619325,0.736676232681548,0.976268696598554,0.968214408578735
"CMU-TimeSeries","09",89.9833853281027,154.809751513047,0,1,0.776454533844618,0.65858540632792,1.03276208605647,0.940452096593014
"CMU-TimeSeries","10",86.6227163379511,102.918308702351,0,0,1.06090859046682,0.956803525353573,1.03254588950262,1.02896598841736
